order_id,customer_id,order_date,channel,status
O223744,C13796,2024-04-01,online,Delivered
O223745,C10451,26/11/2023,Phone,delivered
O223746,C10277,12-23-2023,Phone,returned
O223747,C10675,11 Nov 2024,Phone,returned
O223748,C12278,2023-03-11,Phone,processing
O223749,C13850,26/01/2024,Online,delivered
O223750,C10627,06-02-2023,online,returned
O223751,C13161,10 Jun 2023,Retail Store,cancelled
O223752,C13031,2024-04-07,marketplace,delivered
O223753,C11155,29/05/2024,online,Delivered
O223754,C10609,04-03-2024,marketplace,delivered
O223755,C13123,01 Dec 2024,marketplace,returned
O223756,C13191,2024-09-15,marketplace,delivered
O223757,C12819,24/06/2023,online,delivered
O223758,C13065,04-29-2024,Marketplace,shipped
O223759,C11877,16 Apr 2024,online,cancelled
O223760,C11502,2024-05-09,Marketplace,shipped
O223761,C10091,03/12/2023,marketplace,Delivered
O223762,C12047,12-11-2024,Retail Store,delivered
O223763,C12911,17 Dec 2023,marketplace,cancelled
O223764,C10758,2024-09-11,online,delivered
O223765,C11161,24/12/2023,marketplace,cancelled
O223766,C12275,09-09-2024,online,delivered
O223767,C11086,20 Nov 2023,Retail Store,delivered
O223768,C13520,2023-01-01,Phone,delivered
O223769,C12104,01/01/2024,marketplace,shipped
O223770,C11671,02-12-2024,Retail Store,shipped
O223771,C11063,12 Apr 2023,Marketplace,delivered
O223772,C13636,2024-05-25,Marketplace,delivered
O223773,C12865,03/11/2024,Phone,shipped
O223774,C12299,11-09-2024,online,delivered
O223775,C11167,13 Nov 2023,marketplace,returned
O223776,C10474,2023-11-26,Phone,returned
O223777,C13226,05/11/2024,Marketplace,delivered
O223778,C10189,12-31-2024,marketplace,shipped
O223779,C11749,16 Feb 2023,Marketplace,delivered
O223780,C12294,2023-02-24,Phone,delivered
O223781,C12066,17/02/2023,online,delivered
O223782,C12761,12-17-2023,Phone,shipped
O223783,C10140,07 Sep 2024,Marketplace,delivered
O223784,C10908,2023-03-24,Marketplace,delivered
O223785,C10081,15/06/2024,Phone,shipped
O223786,C11002,05-31-2023,Online,delivered
O223787,C10847,29 Jan 2023,Phone,delivered
O223788,C13442,2024-03-25,Phone,processing
O223789,C11391,23/03/2024,Online,cancelled
O223790,C12261,09-06-2023,Marketplace,shipped
O223791,C10704,10 Oct 2023,Retail Store,delivered
O223792,C13096,2023-11-04,online,shipped
O223793,C12009,03/12/2024,online,delivered
O223794,C13567,11-08-2024,Online,delivered
O223795,C12404,25 Jan 2024,marketplace,delivered
O223796,C13165,2024-12-17,online,shipped
O223797,C13213,13/03/2024,Marketplace,Delivered
O223798,C10314,03-31-2023,Retail Store,delivered
O223799,C12055,27 Dec 2023,Phone,processing
O223800,C11450,2024-11-19,Online,delivered
O223801,C11469,23/05/2024,Online,delivered
O223802,C11589,12-13-2024,marketplace,delivered
O223803,C13695,28 Jan 2024,Marketplace,delivered
O223804,C13900,2024-11-26,Marketplace,delivered
O223805,C11742,22/08/2024,Retail Store,delivered
O223806,C13979,10-10-2024,Marketplace,delivered
O223807,C11123,28 Dec 2024,Marketplace,shipped
O223808,C12945,2023-09-23,Phone,delivered
O223809,C10303,22/04/2024,marketplace,returned
O223810,C10633,08-13-2023,Phone,processing
O223811,C10738,03 Nov 2024,Phone,returned
O223812,C12285,2024-03-16,online,Delivered
O223813,C12764,04/06/2023,Online,Delivered
O223814,C10129,12-01-2023,Marketplace,shipped
O223815,C10793,09 Jun 2023,Phone,delivered
O223816,C13535,2023-12-15,Retail Store,delivered
O223817,C11459,10/03/2023,Phone,delivered
O223818,C12870,12-18-2024,online,cancelled
O223819,C10109,26 Mar 2024,marketplace,delivered
O223820,C11731,2024-12-28,Online,returned
O223821,C11512,02/06/2023,online,Delivered
O223822,C13163,11-16-2023,Phone,processing
O223823,C12592,04 Dec 2024,online,shipped
O223824,C10283,2024-06-17,Phone,delivered
O223825,C10877,03/03/2023,Online,delivered
O223826,C12220,11-15-2024,Phone,delivered
O223827,C10015,15 Jun 2023,Phone,delivered
O223828,C10458,2023-08-19,Phone,Delivered
O223829,C13333,22/07/2024,Retail Store,delivered
O223830,C10082,07-04-2024,Retail Store,delivered
O223831,C12884,21 May 2024,Phone,delivered
O223832,C12197,2023-01-05,Online,delivered
O223833,C13970,07/08/2023,marketplace,delivered
O223834,C12354,10-30-2023,Online,returned
O223835,C10542,22 Nov 2023,Retail Store,delivered
O223836,C12465,2023-03-06,marketplace,delivered
O223837,C12709,03/06/2024,online,delivered
O223838,C11178,11-18-2024,Online,shipped
O223839,C11029,28 Dec 2024,Retail Store,Delivered
O223840,C11612,2024-09-19,Marketplace,delivered
O223841,C12009,27/06/2023,Retail Store,delivered
O223842,C11014,01-11-2024,Marketplace,Delivered
O223843,C12986,28 Nov 2024,Marketplace,delivered
O223844,C13409,2023-02-28,marketplace,Delivered
O223845,C10673,20/07/2023,Online,delivered
O223846,C12964,08-21-2023,online,delivered
O223847,C11861,06 Apr 2024,Marketplace,cancelled
O223848,C10543,2024-12-12,Retail Store,Delivered
O223849,C11076,25/12/2023,Phone,delivered
O223850,C13681,02-26-2024,online,delivered
O223851,C10619,03 May 2024,online,Delivered
O223852,C10189,2024-11-02,Online,delivered
O223853,C12891,09/09/2023,Retail Store,delivered
O223854,C12182,04-21-2024,Online,Delivered
O223855,C11033,02 Dec 2024,Phone,Delivered
O223856,C12999,2024-12-07,Marketplace,delivered
O223857,C12117,15/11/2023,marketplace,shipped
O223858,C10950,04-09-2023,Marketplace,shipped
O223859,C12770,01 Dec 2024,Online,Delivered
O223860,C13387,2024-11-30,Marketplace,Delivered
O223861,C11772,27/03/2023,Retail Store,delivered
O223862,C13152,03-13-2023,marketplace,delivered
O223863,C10533,12 Jun 2023,Online,cancelled
O223864,C10252,2024-05-09,Retail Store,cancelled
O223865,C10048,23/09/2023,online,cancelled
O223866,C11355,07-30-2023,Retail Store,cancelled
O223867,C11528,20 Sep 2024,marketplace,cancelled
O223868,C13526,2023-08-03,Online,delivered
O223869,C13962,16/12/2024,Online,delivered
O223870,C12544,12-07-2023,marketplace,processing
O223871,C13891,01 Dec 2023,online,shipped
O223872,C13887,2024-12-09,Online,delivered
O223873,C11793,16/04/2023,Online,delivered
O223874,C11063,04-11-2023,Online,shipped
O223875,C11663,05 Dec 2023,marketplace,shipped
O223876,C10058,2024-03-17,marketplace,delivered
O223877,C99031,08/01/2024,Retail Store,Delivered
O223878,C13506,12-14-2024,Marketplace,Delivered
O223879,C13330,29 Dec 2024,Retail Store,delivered
O223880,C11004,2023-02-05,Retail Store,delivered
O223881,C12312,26/05/2023,Online,delivered
O223882,C13543,02-17-2024,Online,delivered
O223883,C12896,12 Dec 2024,Phone,delivered
O223884,C10231,2023-09-03,online,Delivered
O223885,C10095,09/11/2023,Phone,Delivered
O223886,C13641,07-22-2023,marketplace,delivered
O223887,C13514,19 Dec 2024,marketplace,processing
O223888,C13018,2023-05-15,online,delivered
O223889,C12155,27/02/2024,marketplace,delivered
O223890,C13901,01-21-2023,Marketplace,delivered
O223891,C11969,30 Mar 2024,Phone,Delivered
O223892,C12429,2023-11-19,Phone,returned
O223893,C10864,28/02/2024,Marketplace,returned
O223894,C11335,03-12-2023,Marketplace,shipped
O223895,C10543,21 Mar 2023,Phone,shipped
O223896,C12132,2023-03-23,Marketplace,delivered
O223897,C11472,21/10/2024,Phone,delivered
O223898,C12835,07-16-2024,Phone,delivered
O223899,C13680,23 Apr 2023,Retail Store,delivered
O223900,C13362,2023-10-05,Phone,Delivered
O223901,C12236,07/12/2023,online,delivered
O223902,C13165,03-28-2023,Retail Store,delivered
O223903,C11647,26 Oct 2024,Marketplace,shipped
O223904,C12505,2023-11-07,marketplace,processing
O223905,C10556,30/05/2024,marketplace,delivered
O223906,C10385,05-05-2024,Online,delivered
O223907,C10247,27 Nov 2024,marketplace,shipped
O223908,C11185,2024-07-31,online,delivered
O223909,C12425,31/01/2023,marketplace,Delivered
O223910,C11889,05-17-2023,Phone,delivered
O223911,C13832,10 Dec 2023,online,delivered
O223912,C10273,2023-03-23,Retail Store,delivered
O223913,C11791,19/11/2023,Online,delivered
O223914,C11591,12-22-2024,Online,delivered
O223915,C10947,30 Jun 2023,online,cancelled
O223916,C12164,2024-06-29,online,shipped
O223917,C11507,17/08/2023,Marketplace,Delivered
O223918,C10862,01-30-2023,online,delivered
O223919,C12040,28 Mar 2023,online,delivered
O223920,C10879,2023-04-02,Phone,cancelled
O223921,C13014,20/09/2023,online,shipped
O223922,C11458,12-16-2024,marketplace,delivered
O223923,C11813,16 Apr 2024,Phone,delivered
O223924,C10689,2023-04-18,Phone,processing
O223925,C13706,03/03/2023,marketplace,cancelled
O223926,C10707,12-20-2024,Phone,delivered
O223927,C12563,31 May 2023,Retail Store,delivered
O223928,C12566,2023-08-26,Phone,delivered
O223929,C10482,27/10/2024,Online,delivered
O223930,C10589,02-18-2024,Retail Store,Delivered
O223931,C10457,18 Jul 2023,Online,delivered
O223932,C13730,2024-05-25,Marketplace,delivered
O223933,C12205,11/11/2023,Retail Store,delivered
O223934,C10596,03-13-2024,marketplace,Delivered
O223935,C13211,26 Mar 2023,online,Delivered
O223936,C13724,2024-11-14,online,shipped
O223937,C12133,25/03/2024,Online,delivered
O223938,C12233,01-04-2023,online,delivered
O223939,C13215,22 Feb 2024,marketplace,cancelled
O223940,C11689,2023-11-07,online,delivered
O223941,C10321,24/11/2024,online,delivered
O223942,C12954,05-02-2023,Online,returned
O223943,C11315,21 Oct 2023,Phone,delivered
O223944,C12655,2024-08-20,Retail Store,delivered
O223945,C10192,17/07/2023,Phone,returned
O223946,C11371,10-02-2023,online,delivered
O223947,C11424,26 Aug 2024,Retail Store,delivered
O223948,C11254,2024-07-06,marketplace,processing
O223949,C12275,06/11/2023,online,delivered
O223950,C11734,12-19-2023,marketplace,shipped
O223951,C13702,16 Feb 2024,Marketplace,Delivered
O223952,C12882,2024-11-17,marketplace,shipped
O223953,C11840,22/05/2024,Phone,delivered
O223954,C11083,03-22-2024,marketplace,shipped
O223955,C11501,30 Sep 2024,marketplace,Delivered
O223956,C11243,2023-09-24,Retail Store,returned
O223957,C12718,09/12/2023,Online,delivered
O223958,C13726,06-13-2024,online,delivered
O223959,C12872,24 Nov 2023,marketplace,delivered
O223960,C13738,2023-12-23,Online,shipped
O223961,C10684,21/05/2023,Marketplace,delivered
O223962,C10349,04-07-2024,marketplace,delivered
O223963,C12802,03 May 2024,Retail Store,delivered
O223964,C13925,2024-11-04,Marketplace,delivered
O223965,C12158,17/03/2023,online,delivered
O223966,C11809,11-22-2024,marketplace,delivered
O223967,C12036,17 Mar 2023,Marketplace,delivered
O223968,C10620,2024-08-03,online,returned
O223969,C13925,19/03/2024,marketplace,delivered
O223970,C10231,11-25-2023,marketplace,delivered
O223971,C13084,01 Dec 2024,Retail Store,delivered
O223972,C11670,2023-12-15,marketplace,delivered
O223973,C13259,22/01/2023,Phone,Delivered
O223974,C12921,01-19-2024,marketplace,returned
O223975,C13285,29 Jan 2024,online,delivered
O223976,C12925,2024-08-03,Retail Store,delivered
O223977,C12590,05/11/2023,Online,returned
O223978,C12129,03-06-2023,marketplace,delivered
O223979,C10102,02 Nov 2023,Marketplace,delivered
O223980,C13303,2024-03-31,online,delivered
O223981,C11473,10/02/2024,online,delivered
O223982,C11541,11-01-2024,Online,returned
O223983,C13067,26 Aug 2023,Marketplace,delivered
O223984,C10290,2024-03-02,online,returned
O223985,C10719,22/12/2024,Retail Store,delivered
O223986,C13702,10-03-2023,online,shipped
O223987,C13829,06 Dec 2023,Retail Store,delivered
O223988,C13710,2024-12-29,Retail Store,delivered
O223989,C10028,07/05/2023,Retail Store,cancelled
O223990,C11546,03-06-2024,Retail Store,Delivered
O223991,C12233,10 Nov 2023,Online,cancelled
O223992,C11249,2023-02-10,Phone,delivered
O223993,C10338,17/08/2024,online,delivered
O223994,C10142,06-24-2023,Online,delivered
O223995,C13041,18 Nov 2024,Retail Store,cancelled
O223996,C13203,2023-11-29,online,Delivered
O223997,C12467,07/05/2023,marketplace,delivered
O223998,C10424,08-05-2023,Retail Store,delivered
O223999,C11619,19 Oct 2024,Phone,delivered
O224000,C11856,2023-11-12,online,delivered
O224001,C10405,13/08/2023,online,delivered
O224002,C10756,08-07-2023,Online,delivered
O224003,C11806,14 Mar 2024,Online,shipped
O224004,C11064,2023-08-14,online,shipped
O224005,C11398,06/12/2024,Retail Store,delivered
O224006,C10885,02-13-2023,online,cancelled
O224007,C10751,17 May 2023,Retail Store,returned
O224008,C13945,2023-12-03,Online,returned
O224009,C10734,02/07/2023,Retail Store,delivered
O224010,C12357,09-01-2024,Online,shipped
O224011,C13389,28 Nov 2024,Marketplace,shipped
O224012,C11162,2024-03-29,online,shipped
O224013,C11314,03/11/2024,Retail Store,delivered
O224014,C12297,09-21-2024,Retail Store,delivered
O224015,C10397,20 May 2023,online,delivered
O224016,C12575,2023-03-10,Online,processing
O224017,C10632,23/04/2024,Online,delivered
O224018,C13002,12-25-2024,Phone,processing
O224019,C12644,19 Oct 2024,marketplace,shipped
O224020,C11594,2024-04-12,Online,delivered
O224021,C11478,08/04/2023,marketplace,delivered
O224022,C10681,09-02-2024,Retail Store,Delivered
O224023,C10225,09 Jun 2024,Phone,delivered
O224024,C13905,2024-12-05,Retail Store,Delivered
O224025,C10219,03/07/2024,online,delivered
O224026,C10717,04-01-2023,marketplace,delivered
O224027,C10237,06 Apr 2024,Phone,shipped
O224028,C11915,2023-11-24,Online,Delivered
O224029,C12949,01/12/2023,Phone,cancelled
O224030,C11026,04-27-2024,Retail Store,returned
O224031,C13400,22 Nov 2024,Phone,delivered
O224032,C12430,2024-08-16,Marketplace,shipped
O224033,C13380,20/01/2023,Online,delivered
O224034,C11556,05-09-2023,Phone,Delivered
O224035,C12182,07 Nov 2023,Retail Store,delivered
O224036,C10896,2024-06-11,Online,delivered
O224037,C11568,28/04/2024,Phone,cancelled
O224038,C13629,01-04-2024,Retail Store,delivered
O224039,C11269,04 Dec 2023,Marketplace,delivered
O224040,C11633,2024-09-11,Retail Store,cancelled
O224041,C12981,26/03/2023,marketplace,delivered
O224042,C11109,03-24-2024,online,delivered
O224043,C13231,28 Sep 2024,online,delivered
O224044,C11110,2023-08-27,Phone,delivered
O224045,C13755,27/06/2023,Retail Store,delivered
O224046,C12751,06-01-2024,online,delivered
O224047,C13939,04 Jun 2023,Retail Store,delivered
O224048,C12277,2023-12-27,Retail Store,Delivered
O224049,C12819,01/12/2024,marketplace,delivered
O224050,C12734,02-23-2023,Online,delivered
O224051,C10769,25 Nov 2024,Online,delivered
O224052,C10113,2023-06-17,Marketplace,shipped
O224053,C13848,25/12/2023,Retail Store,cancelled
O224054,C12384,04-27-2023,Online,processing
O224055,C10490,03 Jul 2024,Phone,delivered
O224056,C12430,2024-12-31,Online,delivered
O224057,C11116,23/09/2023,Phone,delivered
O224058,C11360,12-01-2024,Marketplace,Delivered
O224059,C13329,21 Jul 2024,marketplace,Delivered
O224060,C12195,2024-12-18,Phone,delivered
O224061,C12060,31/05/2024,Online,delivered
O224062,C12232,06-09-2024,Marketplace,delivered
O224063,C10977,09 Dec 2024,Marketplace,delivered
O224064,C13135,2024-07-19,Retail Store,returned
O224065,C12095,01/11/2024,online,delivered
O224066,C11598,09-07-2023,Marketplace,delivered
O224067,C13081,29 May 2023,Phone,returned
O224068,C12352,2024-05-03,Phone,delivered
O224069,C11094,10/08/2023,Marketplace,delivered
O224070,C13077,12-04-2023,Retail Store,delivered
O224071,C12003,04 Nov 2024,Phone,Delivered
O224072,C10402,2024-04-25,online,delivered
O224073,C11148,09/12/2024,online,shipped
O224074,C12857,11-04-2023,online,Delivered
O224075,C11591,04 Sep 2023,marketplace,Delivered
O224076,C12818,2023-07-07,online,shipped
O224077,C10848,22/12/2024,Retail Store,delivered
O224078,C13806,12-04-2023,Online,delivered
O224079,C12830,30 Nov 2024,Retail Store,delivered
O224080,C10979,2023-10-30,Retail Store,cancelled
O224081,C11256,10/09/2023,marketplace,delivered
O224082,C11297,08-26-2024,Online,delivered
O224083,C12027,14 Apr 2024,online,shipped
O224084,C11361,2024-01-23,marketplace,Delivered
O224085,C13218,08/12/2023,Online,shipped
O224086,C10784,12-18-2023,Retail Store,delivered
O224087,C10566,20 Oct 2024,Online,delivered
O224088,C10202,2023-05-15,Marketplace,delivered
O224089,C12646,14/02/2023,Marketplace,delivered
O224090,C13565,01-06-2023,Marketplace,delivered
O224091,C11322,30 Dec 2023,marketplace,delivered
O224092,C13245,2024-10-06,online,delivered
O224093,C11952,30/05/2024,Phone,delivered
O224094,C11134,12-28-2024,Phone,delivered
O224095,C12864,07 Apr 2024,marketplace,delivered
O224096,C10003,2024-01-09,Phone,delivered
O224097,C13694,13/03/2024,Marketplace,shipped
O224098,C13939,11-15-2024,Phone,Delivered
O224099,C13442,14 Jan 2023,Marketplace,cancelled
O224100,C13522,2023-12-18,marketplace,delivered
O224101,C13600,26/11/2023,Retail Store,Delivered
O224102,C11768,12-13-2024,marketplace,processing
O224103,C10198,14 Jun 2023,Retail Store,delivered
O224104,C12220,2023-01-23,Retail Store,returned
O224105,C11683,26/04/2024,marketplace,delivered
O224106,C13198,04-20-2024,Online,delivered
O224107,C13205,08 Oct 2023,Retail Store,shipped
O224108,C13285,2024-02-05,Phone,processing
O224109,C13245,26/03/2024,online,cancelled
O224110,C13361,11-03-2023,Marketplace,delivered
O224111,C11678,30 Nov 2023,Phone,delivered
O224112,C12588,2023-05-05,Phone,shipped
O224113,C11141,26/08/2024,Phone,cancelled
O224114,C12466,11-18-2023,online,delivered
O224115,C12195,08 May 2024,marketplace,shipped
O224116,C10178,2023-12-03,marketplace,delivered
O224117,C12986,23/05/2023,Marketplace,delivered
O224118,C12684,06-25-2024,marketplace,cancelled
O224119,C12766,29 Nov 2023,Retail Store,cancelled
O224120,C10932,2023-06-12,marketplace,Delivered
O224121,C11002,05/12/2024,marketplace,delivered
O224122,C10143,11-19-2024,Phone,delivered
O224123,C10001,19 Jul 2024,marketplace,shipped
O224124,C12885,2024-03-08,Marketplace,delivered
O224125,C13544,20/04/2024,Marketplace,Delivered
O224126,C11586,11-06-2023,Marketplace,Delivered
O224127,C11781,19 Aug 2023,Retail Store,Delivered
O224128,C11549,2024-03-22,Phone,delivered
O224129,C13329,30/07/2024,Online,delivered
O224130,C13376,12-30-2023,Phone,shipped
O224131,C13485,20 Nov 2024,Marketplace,delivered
O224132,C10333,2023-11-18,online,returned
O224133,C13755,12/11/2023,Marketplace,delivered
O224134,C10044,12-02-2023,Online,returned
O224135,C11411,28 Jun 2024,Marketplace,returned
O224136,C11164,2023-01-25,Phone,shipped
O224137,C12638,04/11/2023,Online,cancelled
O224138,C11064,08-01-2024,Retail Store,delivered
O224139,C12385,18 Feb 2024,Marketplace,delivered
O224140,C13565,2023-09-30,Marketplace,delivered
O224141,C10656,18/05/2024,marketplace,cancelled
O224142,C13515,11-22-2024,marketplace,Delivered
O224143,C11747,06 Jan 2024,Marketplace,cancelled
O224144,C12390,2024-07-29,Phone,shipped
O224145,C11722,24/06/2023,Retail Store,delivered
O224146,C10793,12-21-2023,online,cancelled
O224147,C10763,13 Sep 2023,Phone,delivered
O224148,C10178,2024-12-29,marketplace,processing
