order_id,carrier,warehouse,promised_date,shipped_date,shipping_cost_gbp
O217515,FastFreight,Berlin,2024-07-14,2024-07-16,29.87
O203659,FastFreight,Manchester,2023-07-04,2023-07-02,9.94
O203326,FastFreight,Manchester,2023-12-22,2023-12-27,28.27
O209465,EuroPost,Lyon,2023-03-26,2023-04-01,27.05
O215033,FastFreight,Lyon,2024-04-20,2024-04-23,23.64
O202663,DPDx,Lyon,2024-08-23,2024-08-19,20.54
O222158,RoyalShip,Lyon,2023-12-26,2023-12-28,2.04
O211673,FastFreight,Berlin,2024-05-28,2024-05-25,19.7
O225526,DPDx,Madrid,2024-02-16,2024-02-17,13.36
O201927,RoyalShip,Berlin,2023-10-18,2023-10-14,3.3
O220796,RoyalShip,Lyon,2023-10-18,2023-10-21,22.5
O214132,FastFreight,Lyon,2024-11-02,2024-11-03,25.52
O224370,DPDx,Lyon,2024-12-26,2024-12-27,10.48
O202880,EuroPost,Madrid,2024-10-29,2024-10-28,17.95
O213562,RoyalShip,Berlin,2024-10-06,2024-10-07,26.97
O209494,EuroPost,Madrid,2023-03-20,2023-03-16,3.14
O221948,EuroPost,Lyon,2023-10-24,2023-10-25,9.7
O221974,RoyalShip,Berlin,2023-01-18,2023-01-24,26.03
O223143,DPDx,Madrid,2025-01-03,2025-01-09,17.82
O216195,RoyalShip,Berlin,2023-05-01,2023-04-30,16.62
O204620,DPDx,Lyon,2024-07-28,2024-07-31,10.16
O200942,EuroPost,Berlin,2023-04-02,2023-04-01,18.7
O225407,DPDx,Lyon,2023-08-15,2023-08-15,4.89
O223799,DPDx,Manchester,2024-01-01,2023-12-30,21.98
O216577,FastFreight,Lyon,2024-07-20,2024-07-21,13.7
O216522,FastFreight,Berlin,2025-01-01,2025-01-02,21.56
O208368,FastFreight,Madrid,2023-12-17,2023-12-17,5.39
O208627,DPDx,Lyon,2023-11-06,2023-11-02,28.27
O216692,RoyalShip,Lyon,2024-01-07,2024-01-12,17.88
O217949,FastFreight,Berlin,2023-11-17,2023-11-16,21.57
O212156,RoyalShip,Lyon,2024-10-02,2024-10-02,9.93
O206727,FastFreight,Lyon,2023-12-25,2023-12-25,23.5
O218519,EuroPost,Berlin,2024-12-20,2024-12-18,9.65
O219990,RoyalShip,Berlin,2024-12-11,2024-12-09,15.0
O224402,EuroPost,Lyon,2023-05-08,2023-05-10,2.68
O218660,FastFreight,Lyon,2023-11-14,2023-11-10,5.3
O212817,DPDx,Berlin,2023-08-14,2023-08-12,22.96
O220112,FastFreight,Madrid,2024-07-04,2024-07-07,10.2
O224522,RoyalShip,Berlin,2023-12-17,2023-12-14,15.87
O202623,EuroPost,Berlin,2024-06-23,2024-06-22,14.56
O208534,FastFreight,Lyon,2023-11-23,2023-11-20,12.07
O218301,FastFreight,Lyon,2023-06-30,2023-06-26,14.97
O216615,DPDx,Manchester,2024-06-30,2024-07-01,24.21
O208371,RoyalShip,Berlin,2023-11-13,2023-11-12,26.28
O219052,EuroPost,Lyon,2023-07-24,2023-07-20,14.89
O200737,DPDx,Lyon,2024-12-27,2024-12-23,15.97
O219574,EuroPost,Manchester,2023-09-01,2023-09-07,18.43
O220982,EuroPost,Manchester,2024-02-13,2024-02-12,19.11
O214057,RoyalShip,Berlin,2024-11-25,2024-11-25,15.53
O214879,DPDx,Madrid,2023-04-29,2023-05-05,4.6
O214249,EuroPost,Madrid,2023-02-22,2023-02-25,9.99
O220668,EuroPost,Lyon,2023-04-28,2023-05-02,2.5
O219910,RoyalShip,Berlin,2023-01-10,2023-01-14,28.57
O219580,EuroPost,Lyon,2023-11-10,2023-11-15,16.78
O209513,FastFreight,Manchester,2023-06-12,2023-06-08,5.82
O210187,FastFreight,Madrid,2024-12-27,2024-12-29,4.34
O206495,DPDx,Madrid,2023-05-29,2023-05-26,28.2
O200755,RoyalShip,Berlin,2024-01-03,2024-01-03,21.71
O225208,RoyalShip,Manchester,2024-07-17,2024-07-22,23.58
O225928,EuroPost,Lyon,2023-02-23,2023-02-26,22.53
O215802,FastFreight,Manchester,2024-10-26,2024-10-22,20.7
O223014,EuroPost,Berlin,2024-12-20,2024-12-22,24.81
O221536,EuroPost,Manchester,2024-03-06,2024-03-05,27.91
O206200,RoyalShip,Lyon,2024-08-09,2024-08-13,29.85
O216453,RoyalShip,Madrid,2024-06-20,2024-06-17,4.89
O208084,FastFreight,Madrid,2024-08-03,2024-08-09,4.05
O215047,RoyalShip,Madrid,2024-12-04,2024-12-08,18.44
O219272,DPDx,Madrid,2024-04-16,2024-04-22,29.93
O205682,EuroPost,Berlin,2024-11-24,2024-11-25,16.07
O224935,DPDx,Berlin,2023-07-25,2023-07-27,27.97
O215653,FastFreight,Manchester,2024-11-21,2024-11-21,7.51
O225947,FastFreight,Manchester,2024-12-25,2024-12-24,26.87
O218064,EuroPost,Manchester,2024-05-08,2024-05-07,13.87
O207557,RoyalShip,Berlin,2023-10-16,2023-10-15,12.49
O208569,DPDx,Manchester,2023-08-06,2023-08-07,7.78
O209661,RoyalShip,Madrid,2023-07-07,2023-07-03,7.76
O215734,RoyalShip,Lyon,2024-09-16,2024-09-21,3.32
O205961,DPDx,Madrid,2023-04-04,2023-04-01,17.48
O218987,RoyalShip,Manchester,2023-08-16,2023-08-16,5.55
O223804,RoyalShip,Lyon,2024-12-01,2024-12-04,22.42
O207868,EuroPost,Manchester,2023-08-11,2023-08-10,26.81
O201269,RoyalShip,Manchester,2024-08-09,2024-08-15,18.09
O213733,FastFreight,Berlin,2023-12-24,2023-12-27,15.46
O212697,DPDx,Berlin,2023-11-16,2023-11-18,28.77
O221200,DPDx,Madrid,2023-05-20,2023-05-20,8.2
O206998,FastFreight,Berlin,2024-01-14,2024-01-12,11.06
O211283,RoyalShip,Berlin,2023-07-25,2023-07-27,24.09
O208669,RoyalShip,Lyon,2024-10-02,2024-09-28,25.86
O225113,RoyalShip,Madrid,2024-09-25,2024-09-27,28.84
O218667,EuroPost,Madrid,2023-04-16,2023-04-20,22.66
O209045,EuroPost,Berlin,2024-11-06,2024-11-02,19.51
O222525,FastFreight,Madrid,2025-01-05,2025-01-04,23.38
O225605,DPDx,Madrid,2023-05-22,2023-05-28,15.91
O221844,DPDx,Berlin,2024-02-20,2024-02-16,23.91
O205127,EuroPost,Manchester,2024-01-21,2024-01-18,15.73
O209327,FastFreight,Manchester,2024-05-10,2024-05-12,13.79
O201545,EuroPost,Berlin,2024-12-06,2024-12-03,14.58
O200739,FastFreight,Manchester,2023-08-19,2023-08-17,5.25
O211572,RoyalShip,Madrid,2024-10-29,2024-11-03,23.05
O210875,FastFreight,Madrid,2023-07-20,2023-07-18,7.1
O201674,DPDx,Manchester,2023-06-19,2023-06-21,17.79
O216121,RoyalShip,Lyon,2024-12-14,2024-12-10,2.22
O202567,FastFreight,Berlin,2024-11-07,2024-11-06,18.81
O206984,DPDx,Lyon,2023-12-08,2023-12-06,9.55
O206795,RoyalShip,Manchester,2023-03-16,2023-03-17,24.7
O204732,EuroPost,Berlin,2024-04-26,2024-04-22,3.27
O200773,FastFreight,Lyon,2024-12-21,2024-12-21,13.71
O217249,DPDx,Berlin,2023-10-12,2023-10-16,12.65
O208521,RoyalShip,Berlin,2023-11-12,2023-11-13,7.4
O223191,FastFreight,Lyon,2023-05-16,2023-05-17,10.12
O217025,FastFreight,Lyon,2024-07-27,2024-07-25,19.09
O200018,RoyalShip,Manchester,2023-04-06,2023-04-08,9.25
O202244,EuroPost,Berlin,2023-12-15,2023-12-17,12.95
O203203,FastFreight,Berlin,2024-04-18,2024-04-21,28.53
O207288,FastFreight,Lyon,2023-04-28,2023-05-02,10.88
O205204,RoyalShip,Lyon,2024-07-30,2024-07-26,22.09
O213708,FastFreight,Manchester,2023-08-03,2023-08-03,5.36
O206923,RoyalShip,Lyon,2023-12-20,2023-12-21,16.5
O221943,RoyalShip,Lyon,2023-11-22,2023-11-21,4.69
O211998,FastFreight,Madrid,2024-01-10,2024-01-15,27.71
O211197,FastFreight,Berlin,2024-01-16,2024-01-22,22.75
O213968,FastFreight,Madrid,2024-09-26,2024-09-22,18.77
O224495,FastFreight,Lyon,2023-07-18,2023-07-18,6.14
O212921,DPDx,Manchester,2023-03-03,2023-03-08,17.64
O206665,FastFreight,Manchester,2023-01-24,2023-01-24,26.48
O203240,DPDx,Madrid,2024-06-21,2024-06-26,9.91
O216929,RoyalShip,Madrid,2023-11-23,2023-11-23,5.19
O203309,FastFreight,Madrid,2024-02-11,2024-02-11,27.59
O210358,RoyalShip,Manchester,2023-12-29,2023-12-25,3.65
O200363,EuroPost,Berlin,2024-01-04,2024-01-05,4.64
O211017,EuroPost,Berlin,2023-11-15,2023-11-11,14.29
O211789,FastFreight,Manchester,2024-02-24,2024-02-22,8.48
O204726,DPDx,Madrid,2024-05-14,2024-05-13,15.29
O208738,EuroPost,Berlin,2023-02-16,2023-02-16,26.66
O216855,DPDx,Berlin,2024-09-12,2024-09-14,19.18
O201641,FastFreight,Berlin,2024-10-30,2024-11-04,14.5
O224411,RoyalShip,Madrid,2024-09-30,2024-09-26,12.22
O201172,RoyalShip,Manchester,2024-10-16,2024-10-15,4.81
O204500,RoyalShip,Madrid,2024-05-06,2024-05-05,17.64
O213465,RoyalShip,Madrid,2024-11-28,2024-12-02,29.24
O224144,EuroPost,Berlin,2024-08-03,2024-07-31,22.95
O220361,EuroPost,Lyon,2023-11-11,2023-11-17,14.75
O203364,RoyalShip,Madrid,2023-07-06,2023-07-04,23.4
O219371,FastFreight,Madrid,2024-03-30,2024-04-03,24.96
O212665,EuroPost,Madrid,2023-10-09,2023-10-10,15.7
O201410,FastFreight,Lyon,2024-12-21,2024-12-17,16.74
O212479,DPDx,Lyon,2024-10-19,2024-10-16,24.26
O220816,RoyalShip,Madrid,2023-08-10,2023-08-16,23.4
O206666,RoyalShip,Berlin,2023-07-16,2023-07-18,13.2
O211332,EuroPost,Manchester,2023-03-23,2023-03-22,4.78
O217199,RoyalShip,Madrid,2024-11-26,2024-11-30,21.26
O214900,RoyalShip,Madrid,2024-11-18,2024-11-24,25.0
O202131,DPDx,Manchester,2024-11-06,2024-11-08,4.68
O201797,EuroPost,Manchester,2023-03-08,2023-03-07,18.42
O215378,DPDx,Manchester,2023-03-27,2023-03-27,21.09
O207727,DPDx,Berlin,2024-09-01,2024-09-02,19.71
O204575,RoyalShip,Madrid,2024-05-17,2024-05-22,10.65
O205190,DPDx,Manchester,2024-08-04,2024-08-04,21.46
O208167,DPDx,Manchester,2024-12-24,2024-12-24,23.48
O215732,DPDx,Manchester,2024-07-27,2024-08-01,11.99
O212410,RoyalShip,Madrid,2024-07-11,2024-07-07,20.86
O200523,RoyalShip,Lyon,2023-03-05,2023-03-08,2.98
O203089,DPDx,Madrid,2024-11-07,2024-11-05,16.63
O222019,RoyalShip,Manchester,2024-06-12,2024-06-16,20.42
O211619,DPDx,Manchester,2024-01-19,2024-01-22,14.39
O201996,DPDx,Berlin,2024-08-17,2024-08-21,20.52
O217916,FastFreight,Madrid,2023-01-31,2023-02-02,25.06
O211819,RoyalShip,Berlin,2024-06-04,2024-06-06,15.74
O219105,RoyalShip,Madrid,2024-08-11,2024-08-14,14.71
O211602,FastFreight,Lyon,2024-02-17,2024-02-18,23.7
O202831,DPDx,Manchester,2024-07-05,2024-07-01,18.03
O208269,RoyalShip,Madrid,2023-01-12,2023-01-11,12.31
O207489,DPDx,Madrid,2023-08-16,2023-08-20,10.48
O221017,RoyalShip,Berlin,2024-11-18,2024-11-14,10.46
O222491,FastFreight,Madrid,2023-02-01,2023-02-05,24.05
O222780,DPDx,Lyon,2023-04-13,2023-04-18,8.66
O201299,RoyalShip,Berlin,2024-02-15,2024-02-17,23.52
O206273,FastFreight,Berlin,2023-11-29,2023-11-28,24.88
O205499,FastFreight,Lyon,2024-01-20,2024-01-17,27.15
O206447,RoyalShip,Madrid,2024-09-04,2024-09-10,17.7
O215613,EuroPost,Lyon,2024-11-14,2024-11-19,14.12
O215126,RoyalShip,Lyon,2024-06-21,2024-06-21,23.47
O217864,DPDx,Madrid,2023-12-31,2024-01-02,21.94
O217985,FastFreight,Lyon,2023-03-26,2023-04-01,4.69
O210151,RoyalShip,Madrid,2024-05-02,2024-04-29,3.39
O207067,DPDx,Lyon,2023-11-22,2023-11-23,24.44
O222983,EuroPost,Lyon,2024-11-09,2024-11-06,16.78
O220441,DPDx,Manchester,2023-09-19,2023-09-21,27.53
O215116,DPDx,Manchester,2024-07-12,2024-07-11,15.02
O208747,EuroPost,Lyon,2023-05-19,2023-05-20,2.97
O205680,EuroPost,Madrid,2024-11-22,2024-11-19,26.69
O211549,EuroPost,Manchester,2024-01-05,2024-01-03,12.9
O216781,DPDx,Madrid,2024-12-13,2024-12-18,21.48
O201537,FastFreight,Berlin,2023-10-26,2023-10-28,8.17
O218890,RoyalShip,Madrid,2023-01-22,2023-01-19,11.82
O225901,EuroPost,Berlin,2024-04-29,2024-04-27,24.15
O221118,RoyalShip,Lyon,2024-08-05,2024-08-04,23.02
O205555,RoyalShip,Madrid,2023-11-11,2023-11-07,11.98
O203010,RoyalShip,Berlin,2024-04-01,2024-04-07,4.18
O217107,FastFreight,Manchester,2023-09-30,2023-09-29,28.55
O216684,RoyalShip,Madrid,2023-10-14,2023-10-17,22.73
O207328,FastFreight,Berlin,2024-06-23,2024-06-29,28.39
O212486,RoyalShip,Manchester,2024-01-03,2023-12-30,29.3
O204185,EuroPost,Manchester,2024-05-14,2024-05-15,23.55
O224686,DPDx,Lyon,2024-07-26,2024-07-30,7.98
O215146,DPDx,Lyon,2024-11-25,2024-11-22,17.35
O209549,RoyalShip,Manchester,2023-07-02,2023-07-08,29.33
O211496,FastFreight,Madrid,2023-06-17,2023-06-20,2.36
O213647,FastFreight,Madrid,2024-11-18,2024-11-19,18.13
O224677,DPDx,Manchester,2025-01-01,2025-01-01,2.39
O222547,RoyalShip,Berlin,2023-11-28,2023-11-30,9.4
O224771,DPDx,Manchester,2023-06-16,2023-06-14,24.24
O213147,EuroPost,Madrid,2023-07-14,2023-07-17,24.26
O204582,FastFreight,Manchester,2023-05-06,2023-05-09,9.47
O224790,EuroPost,Lyon,2024-11-12,2024-11-08,4.76
O207367,DPDx,Manchester,2023-09-30,2023-10-02,4.52
O210681,FastFreight,Madrid,2024-03-19,2024-03-15,26.83
O200143,FastFreight,Berlin,2024-12-13,2024-12-17,24.39
O225737,RoyalShip,Madrid,2024-10-07,2024-10-13,20.43
O219862,RoyalShip,Berlin,2023-04-05,2023-04-10,7.63
O223582,DPDx,Lyon,2024-04-02,2024-04-03,16.11
O209344,DPDx,Manchester,2024-11-10,2024-11-07,11.24
O214141,EuroPost,Madrid,2024-12-12,2024-12-12,25.76
O201212,DPDx,Lyon,2023-12-01,2023-12-01,27.77
O219217,RoyalShip,Madrid,2024-08-27,2024-08-28,4.74
O223602,FastFreight,Lyon,2024-10-10,2024-10-14,5.85
O209261,DPDx,Berlin,2024-10-02,2024-09-29,5.01
O214086,DPDx,Madrid,2023-12-24,2023-12-26,15.74
O222089,DPDx,Berlin,2024-11-15,2024-11-14,6.34
O205994,RoyalShip,Manchester,2023-02-03,2023-02-07,24.3
O204272,FastFreight,Lyon,2023-08-07,2023-08-13,23.23
O214923,EuroPost,Lyon,2023-10-23,2023-10-21,22.27
O219399,RoyalShip,Berlin,2024-01-31,2024-01-29,18.24
O200786,RoyalShip,Lyon,2024-05-11,2024-05-16,13.32
O211049,DPDx,Lyon,2024-02-29,2024-02-28,19.82
O214785,RoyalShip,Manchester,2025-01-02,2024-12-30,22.76
O218100,EuroPost,Lyon,2023-12-11,2023-12-08,28.67
O220092,DPDx,Lyon,2023-01-25,2023-01-29,19.01
O215792,DPDx,Lyon,2024-04-12,2024-04-13,26.16
O212379,EuroPost,Lyon,2023-03-23,2023-03-29,12.82
O207853,FastFreight,Lyon,2023-07-09,2023-07-11,16.92
O224479,FastFreight,Lyon,2024-01-23,2024-01-26,18.45
O221582,RoyalShip,Manchester,2023-07-07,2023-07-05,25.49
O213016,EuroPost,Madrid,2023-10-10,2023-10-16,25.76
O214873,FastFreight,Lyon,2024-10-26,2024-10-28,26.3
O214259,FastFreight,Lyon,2024-10-20,2024-10-18,21.78
O204626,EuroPost,Madrid,2024-01-26,2024-01-22,29.97
O217380,FastFreight,Madrid,2024-06-24,2024-06-23,29.82
O219377,FastFreight,Berlin,2023-05-28,2023-06-03,29.62
O222824,FastFreight,Madrid,2023-01-20,2023-01-16,8.57
O200154,RoyalShip,Madrid,2023-02-13,2023-02-14,18.64
O211468,RoyalShip,Manchester,2024-12-30,2024-12-30,29.93
O220657,EuroPost,Lyon,2024-07-02,2024-07-08,23.25
O208055,RoyalShip,Berlin,2023-12-07,2023-12-03,26.78
O221613,DPDx,Madrid,2024-12-22,2024-12-23,2.68
O208926,FastFreight,Lyon,2025-01-04,2025-01-08,13.31
O200156,DPDx,Madrid,2024-11-06,2024-11-10,7.86
O203085,FastFreight,Berlin,2024-10-10,2024-10-08,27.82
O221735,RoyalShip,Berlin,2023-12-02,2023-12-02,14.67
O201552,FastFreight,Manchester,2023-09-22,2023-09-28,20.47
O213393,RoyalShip,Lyon,2024-03-02,2024-03-04,6.66
O200556,FastFreight,Lyon,2024-07-22,2024-07-22,11.65
O202148,DPDx,Lyon,2023-10-30,2023-11-01,28.79
O211987,DPDx,Manchester,2024-08-28,2024-08-26,29.18
O200495,RoyalShip,Lyon,2024-08-04,2024-08-10,12.7
O222417,EuroPost,Manchester,2025-01-04,2025-01-03,2.0
O202321,DPDx,Berlin,2024-09-16,2024-09-20,21.31
O217296,EuroPost,Lyon,2024-04-18,2024-04-17,7.98
O200151,RoyalShip,Berlin,2023-10-21,2023-10-22,15.72
O225207,FastFreight,Manchester,2024-12-21,2024-12-20,10.13
O225287,FastFreight,Berlin,2023-07-28,2023-07-25,7.72
O222754,FastFreight,Berlin,2023-04-07,2023-04-05,13.04
O201364,DPDx,Lyon,2024-09-17,2024-09-14,16.79
O218122,FastFreight,Manchester,2023-05-23,2023-05-19,7.36
O218799,DPDx,Berlin,2023-03-11,2023-03-12,27.08
O215696,RoyalShip,Berlin,2023-04-05,2023-04-08,20.15
O203720,DPDx,Manchester,2024-07-06,2024-07-08,8.72
O207127,RoyalShip,Berlin,2023-07-05,2023-07-02,27.41
O209533,DPDx,Madrid,2023-03-12,2023-03-17,23.56
O217272,FastFreight,Manchester,2023-05-04,2023-05-05,16.34
O205471,DPDx,Lyon,2024-09-19,2024-09-25,19.87
O220950,FastFreight,Manchester,2023-11-17,2023-11-17,8.97
O204823,FastFreight,Berlin,2024-12-18,2024-12-16,2.91
O215479,RoyalShip,Manchester,2023-11-14,2023-11-14,21.42
O212653,FastFreight,Lyon,2023-12-03,2023-12-06,6.64
O216727,EuroPost,Lyon,2023-06-29,2023-07-02,7.01
O204136,EuroPost,Madrid,2024-12-17,2024-12-21,23.76
O218607,RoyalShip,Manchester,2023-10-27,2023-10-26,14.74
O212388,DPDx,Berlin,2023-11-08,2023-11-08,6.32
O202121,DPDx,Lyon,2024-01-27,2024-01-31,8.76
O206858,DPDx,Madrid,2024-10-16,2024-10-18,2.84
O200992,EuroPost,Madrid,2023-12-01,2023-12-01,26.69
O213273,DPDx,Madrid,2023-02-13,2023-02-15,4.41
O215871,FastFreight,Lyon,2023-11-10,2023-11-16,4.9
O216149,FastFreight,Madrid,2023-12-09,2023-12-11,3.53
O220087,FastFreight,Madrid,2024-03-29,2024-03-25,5.85
O215630,DPDx,Manchester,2023-01-09,2023-01-06,10.79
O207366,EuroPost,Berlin,2024-05-21,2024-05-18,23.08
O217849,FastFreight,Lyon,2023-03-06,2023-03-11,2.5
O224330,FastFreight,Manchester,2023-04-30,2023-04-28,24.32
O203565,RoyalShip,Berlin,2023-03-09,2023-03-07,7.99
O205840,RoyalShip,Manchester,2023-02-19,2023-02-24,26.37
O216667,FastFreight,Berlin,2023-05-31,2023-05-28,21.13
O225062,DPDx,Lyon,2023-04-27,2023-04-24,22.09
O212861,RoyalShip,Madrid,2024-02-10,2024-02-07,28.17
O218984,DPDx,Manchester,2024-04-12,2024-04-09,6.65
O208911,FastFreight,Lyon,2023-06-15,2023-06-15,6.06
O204151,DPDx,Manchester,2023-10-16,2023-10-13,15.11
O216075,DPDx,Madrid,2024-04-19,2024-04-18,6.68
O214271,EuroPost,Madrid,2024-07-03,2024-06-29,11.61
O214130,RoyalShip,Berlin,2024-08-22,2024-08-19,12.3
O225571,EuroPost,Manchester,2023-10-03,2023-10-03,12.32
O213502,RoyalShip,Lyon,2023-07-17,2023-07-23,8.47
O210313,DPDx,Manchester,2024-07-30,2024-07-26,17.13
O219429,RoyalShip,Berlin,2023-02-13,2023-02-10,24.9
O222078,FastFreight,Madrid,2024-09-21,2024-09-21,28.3
O213204,DPDx,Berlin,2023-06-15,2023-06-16,14.7
O204321,RoyalShip,Lyon,2023-10-01,2023-10-06,2.82
O203161,EuroPost,Madrid,2023-07-19,2023-07-17,25.1
O202630,RoyalShip,Madrid,2023-04-27,2023-04-30,26.45
O203174,EuroPost,Madrid,2023-11-18,2023-11-15,14.57
O202565,RoyalShip,Madrid,2023-05-29,2023-05-26,5.9
O225907,FastFreight,Manchester,2023-07-19,2023-07-16,2.38
O217587,RoyalShip,Lyon,2023-10-08,2023-10-11,24.26
O223849,EuroPost,Manchester,2023-12-30,2023-12-31,25.41
O217000,FastFreight,Lyon,2023-12-22,2023-12-22,24.21
O203114,RoyalShip,Manchester,2024-11-06,2024-11-11,8.81
O210833,RoyalShip,Manchester,2023-11-02,2023-11-08,18.31
O223543,FastFreight,Manchester,2023-12-21,2023-12-24,23.34
O219112,RoyalShip,Madrid,2025-01-04,2025-01-02,20.21
O213920,FastFreight,Berlin,2023-07-06,2023-07-09,18.13
O219530,DPDx,Madrid,2024-08-17,2024-08-21,23.16
O202460,RoyalShip,Madrid,2023-12-15,2023-12-19,27.76
O214914,DPDx,Manchester,2023-03-07,2023-03-12,9.46
O211810,RoyalShip,Madrid,2023-12-23,2023-12-25,29.51
O223641,FastFreight,Manchester,2024-12-13,2024-12-19,5.57
O208092,FastFreight,Berlin,2024-08-05,2024-08-01,12.78
O217741,RoyalShip,Berlin,2024-11-08,2024-11-14,6.68
O207798,DPDx,Lyon,2024-02-10,2024-02-06,10.73
O208997,EuroPost,Manchester,2023-12-05,2023-12-05,16.57
O212886,DPDx,Berlin,2023-12-12,2023-12-14,26.17
O222906,EuroPost,Berlin,2024-04-05,2024-04-10,25.55
O207776,FastFreight,Madrid,2023-11-11,2023-11-08,7.53
O214201,DPDx,Manchester,2024-10-21,2024-10-18,23.25
O217974,FastFreight,Madrid,2023-04-23,2023-04-24,13.14
O215489,FastFreight,Berlin,2024-12-20,2024-12-23,21.09
O225630,EuroPost,Berlin,2023-03-29,2023-03-26,8.8
O203140,RoyalShip,Berlin,2023-08-25,2023-08-23,13.17
O212472,FastFreight,Berlin,2023-08-22,2023-08-22,26.43
O205338,FastFreight,Madrid,2024-10-01,2024-09-28,2.32
O219706,EuroPost,Madrid,2023-11-27,2023-11-23,28.4
O216931,FastFreight,Berlin,2024-03-11,2024-03-07,17.68
O207118,FastFreight,Berlin,2024-09-24,2024-09-28,19.82
O206937,EuroPost,Lyon,2024-01-03,2024-01-07,7.7
O216410,RoyalShip,Madrid,2024-09-05,2024-09-10,12.79
O217451,RoyalShip,Manchester,2023-06-23,2023-06-23,16.98
O203918,EuroPost,Berlin,2023-01-17,2023-01-14,3.92
O205529,FastFreight,Madrid,2023-10-25,2023-10-29,27.99
O205398,DPDx,Lyon,2023-06-30,2023-06-30,16.33
O211360,EuroPost,Berlin,2024-05-05,2024-05-02,25.31
O214380,DPDx,Manchester,2024-06-02,2024-06-06,25.6
O217285,FastFreight,Manchester,2024-03-28,2024-03-27,17.31
O220851,EuroPost,Lyon,2024-09-10,2024-09-13,24.48
O210740,EuroPost,Manchester,2023-12-18,2023-12-22,4.14
O216821,RoyalShip,Madrid,2024-12-14,2024-12-20,6.43
O208320,DPDx,Madrid,2023-07-12,2023-07-18,10.72
O215699,DPDx,Manchester,2023-12-19,2023-12-23,19.95
O211112,FastFreight,Lyon,2023-02-27,2023-03-05,26.08
O205269,FastFreight,Madrid,2024-11-15,2024-11-11,25.06
O201861,FastFreight,Manchester,2023-04-19,2023-04-19,2.42
O210891,EuroPost,Berlin,2024-10-30,2024-11-04,13.03
O225832,RoyalShip,Madrid,2024-08-21,2024-08-22,29.31
O217488,FastFreight,Lyon,2024-02-28,2024-03-03,25.23
O209225,FastFreight,Madrid,2023-01-27,2023-01-26,29.24
O200001,FastFreight,Madrid,2023-06-24,2023-06-20,21.33
O202706,FastFreight,Madrid,2024-10-21,2024-10-22,29.97
O213327,RoyalShip,Berlin,2023-02-11,2023-02-12,14.93
O210691,RoyalShip,Berlin,2024-09-25,2024-09-21,15.28
O209196,RoyalShip,Madrid,2024-02-27,2024-03-01,27.12
O206957,EuroPost,Lyon,2023-02-22,2023-02-22,18.9
O202155,RoyalShip,Lyon,2023-02-23,2023-02-24,29.66
O204011,FastFreight,Berlin,2023-04-24,2023-04-29,11.47
O200534,FastFreight,Berlin,2023-06-03,2023-06-07,6.68
O211962,EuroPost,Manchester,2023-05-15,2023-05-14,23.78
O205823,DPDx,Berlin,2024-01-19,2024-01-22,21.97
O216969,FastFreight,Berlin,2023-12-06,2023-12-07,4.64
O211875,EuroPost,Manchester,2024-12-28,2025-01-02,4.74
O212352,EuroPost,Manchester,2023-12-18,2023-12-14,12.83
O215323,DPDx,Manchester,2024-08-18,2024-08-18,18.34
O221939,RoyalShip,Madrid,2023-02-20,2023-02-17,3.79
O225775,FastFreight,Berlin,2024-05-08,2024-05-07,23.01
O221438,RoyalShip,Berlin,2024-01-11,2024-01-11,28.93
O208683,RoyalShip,Lyon,2024-06-07,2024-06-11,20.88
O209743,EuroPost,Manchester,2023-05-06,2023-05-11,7.27
O214260,FastFreight,Madrid,2024-06-30,2024-06-28,24.09
O215124,RoyalShip,Manchester,2024-11-20,2024-11-18,18.26
O209088,FastFreight,Madrid,2024-12-17,2024-12-22,6.25
O216562,EuroPost,Madrid,2024-03-23,2024-03-27,12.56
O206464,FastFreight,Lyon,2024-06-03,2024-06-06,5.51
O223091,FastFreight,Berlin,2024-08-07,2024-08-03,23.91
O218300,DPDx,Lyon,2024-11-08,2024-11-14,20.01
O208107,FastFreight,Madrid,2023-06-16,2023-06-20,21.06
O214904,RoyalShip,Berlin,2024-05-23,2024-05-27,3.64
O201910,RoyalShip,Madrid,2023-03-09,2023-03-11,4.36
O222170,EuroPost,Manchester,2024-07-14,2024-07-18,8.74
O220222,RoyalShip,Lyon,2023-07-29,2023-08-02,28.35
O217517,FastFreight,Madrid,2024-12-09,2024-12-10,21.83
O221022,EuroPost,Manchester,2024-02-11,2024-02-14,7.86
O220697,DPDx,Madrid,2024-06-05,2024-06-10,27.34
O201317,FastFreight,Madrid,2023-02-28,2023-03-05,18.13
O204368,EuroPost,Lyon,2023-12-21,2023-12-26,25.05
O208313,RoyalShip,Lyon,2024-12-26,2024-12-23,10.72
O219775,EuroPost,Lyon,2023-05-08,2023-05-09,21.28
O213854,DPDx,Madrid,2024-04-28,2024-04-29,27.95
O206080,DPDx,Manchester,2024-11-23,2024-11-21,3.21
O220123,DPDx,Lyon,2023-12-07,2023-12-13,27.38
O202601,EuroPost,Lyon,2023-10-26,2023-10-23,13.54
O206568,EuroPost,Berlin,2024-01-22,2024-01-27,6.63
O218557,FastFreight,Manchester,2023-07-19,2023-07-22,7.55
O224978,FastFreight,Berlin,2023-02-14,2023-02-19,17.68
O212746,EuroPost,Madrid,2024-07-17,2024-07-18,13.63
O213276,EuroPost,Lyon,2023-12-09,2023-12-15,14.35
